generic receiver (T extends X)	src/services/organizeImports.ts 	 push	579	newExportSpecifiers	ExportSpecifier[]
generic receiver (T extends X)	src/services/organizeImports.ts 	 push	707	moduleSpecifiersByGroup	string[][]
generic receiver (T extends X)	src/services/patternMatcher.ts 	 charCodeAt	204	candidate	string
generic receiver (T extends X)	src/services/patternMatcher.ts 	 indexOf	212	candidate	string
generic receiver (T extends X)	src/services/patternMatcher.ts 	 trim	123	pattern	string
generic receiver (T extends X)	src/services/services.ts 	 push	559	children	Node[]
generic receiver (T extends X)	src/services/textChanges.ts 	 charCodeAt	1456	s	string
generic receiver (T extends X)	src/services/textChanges.ts 	 charCodeAt	1652	text	string
generic receiver (T extends X)	src/services/textChanges.ts 	 charCodeAt	1656	text	string
generic receiver (T extends X)	src/services/textChanges.ts 	 substring	1367	text	string
generic receiver (T extends X)	src/services/textChanges.ts 	 substring	1367	text	string
generic receiver (T extends X)	src/testRunner/unittests/helpers/typingsInstaller.ts 	 includes	126	packageNames	string[]
generic receiver (T extends X)	src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts 	 push	1302	baseline	string[]
generic receiver (T extends X)	src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts 	 push	1316	baseline	string[]
generic receiver (T extends X)	src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts 	 push	1319	baseline	string[]
generic receiver (T extends X)	src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts 	 push	1322	baseline	string[]
generic receiver (T extends X)	src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts 	 push	1327	baseline	string[]
generic receiver (T extends X)	src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts 	 push	1340	baseline	string[]
generic receiver (T extends X)	src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts 	 push	1343	baseline	string[]
generic receiver (T extends X)	src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts 	 push	1346	baseline	string[]
generic receiver (T extends X)	src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts 	 push	1351	baseline	string[]
generic receiver (T extends X)	src/testRunner/unittests/moduleResolution.ts 	 push	15	baselines	string[]
generic receiver (T extends X)	src/testRunner/unittests/moduleResolution.ts 	 push	19	baselines	string[]
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 charCodeAt	52	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 charCodeAt	53	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 charCodeAt	53	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 charCodeAt	60	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 charCodeAt	64	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 charCodeAt	74	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 charCodeAt	74	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 charCodeAt	91	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 pop	77	activeRanges	Range[]
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 push	66	activeRanges	Range[]
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 substring	62	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 substring	65	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 substring	75	source	string
generic receiver (T extends X)	src/testRunner/unittests/services/extract/helpers.ts 	 substring	75	source	string
generic receiver (T extends X)	src/typingsInstallerCore/typingsInstaller.ts 	 concat	410	currentlyCachedTypings	string[]
generic receiver (T extends X)	src/typingsInstallerCore/typingsInstaller.ts 	 push	457	installedTypingFiles	string[]
interface receiver (needs implementer fan-out)	src/compiler/binder.ts 	 push	866	relatedInformation	DiagnosticRelatedInformation[]
interface receiver (needs implementer fan-out)	src/compiler/binder.ts 	 push	877	relatedInformation	DiagnosticRelatedInformation[]
interface receiver (needs implementer fan-out)	src/compiler/builder.ts 	 get	1060	semanticDiagnosticsPerFile	Map<Path, readonly Diagnostic[]>
interface receiver (needs implementer fan-out)	src/compiler/builder.ts 	 set	1068	semanticDiagnosticsPerFile	Map<Path, readonly Diagnostic[]>
interface receiver (needs implementer fan-out)	src/compiler/builder.ts 	 substring	1617	text	string
interface receiver (needs implementer fan-out)	src/compiler/builderState.ts 	 getSymbolAtLocation	254	checker	TypeChecker
interface receiver (needs implementer fan-out)	src/compiler/builderState.ts 	 push	52	outputFiles	OutputFile[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 charAt	19078	str	string
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 charAt	19080	str	string
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 charCodeAt	36987	text	string
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 filter	12274	types	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 filter	24890	types	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 indexOf	18631	typeSet	Map<string
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 indexOf	18774	types	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 indexOf	32055	args	Action
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 join	19012	newTexts	string[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 map	18095	types	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 map	23326	sourceStack	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 map	23328	targetStack	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 map	24864	types	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 pop	7617	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 pop	9533	deferredPrivatesStack	Map<SymbolId, Symbol>[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 pop	11479	resolutionResults	boolean[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 pop	16227	parameters	Symbol[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 pop	26452	reverseMappedSourceStack	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 pop	26453	reverseMappedTargetStack	Type[]
