set	path	rc	ms_parallel8	bytes	lines	err
testdata	tsc/testdata/tests/cases/compiler/strictFunctionTypes1.ts	0	23	1609	1057	
testdata	tsc/testdata/tests/cases/compiler/strictFunctionTypesErrors.ts	0	23	3577	1740	
testdata	tsc/testdata/tests/cases/compiler/strictModeEnumMemberNameReserved.ts	0	21	87	43	
testdata	tsc/testdata/tests/cases/compiler/strictModeInConstructor.ts	0	26	983	365	
testdata	tsc/testdata/tests/cases/compiler/strictModeReservedWord.ts	0	32	697	353	
testdata	tsc/testdata/tests/cases/compiler/strictModeReservedWord2.ts	0	28	319	83	
testdata	tsc/testdata/tests/cases/compiler/strictModeReservedWordInClassDeclaration.ts	0	16	611	278	
testdata	tsc/testdata/tests/cases/compiler/strictModeReservedWordInDestructuring.ts	0	19	335	229	
testdata	tsc/testdata/tests/cases/compiler/strictModeReservedWordInImportEqualDeclaration.ts	0	15	90	22	
testdata	tsc/testdata/tests/cases/compiler/strictModeReservedWordInModuleDeclaration.ts	0	18	146	53	
testdata	tsc/testdata/tests/cases/compiler/strictModeUseContextualKeyword.ts	0	15	203	108	
testdata	tsc/testdata/tests/cases/compiler/strictModeWordInExportDeclaration.ts	0	17	116	50	
testdata	tsc/testdata/tests/cases/compiler/strictModeWordInImportDeclaration.ts	0	15	126	50	
testdata	tsc/testdata/tests/cases/compiler/strictNullEmptyDestructuring.ts	0	16	404	254	
testdata	tsc/testdata/tests/cases/compiler/strictNullLogicalAndOr.ts	0	16	280	189	
testdata	tsc/testdata/tests/cases/compiler/strictNullNotNullIndexTypeNoLib.ts	0	23	737	285	
testdata	tsc/testdata/tests/cases/compiler/strictNullNotNullIndexTypeShouldWork.ts	0	17	668	252	
testdata	tsc/testdata/tests/cases/compiler/strictOptionalProperties1.ts	0	24	5569	2846	
testdata	tsc/testdata/tests/cases/compiler/strictOptionalProperties2.ts	0	28	291	91	
testdata	tsc/testdata/tests/cases/compiler/strictOptionalProperties3.ts	0	28	379	67	
testdata	tsc/testdata/tests/cases/compiler/strictOptionalProperties4.ts	0	19	336	73	
testdata	tsc/testdata/tests/cases/compiler/strictSubtypeAndNarrowing.ts	0	35	5454	2474	
testdata	tsc/testdata/tests/cases/compiler/strictTypeofUnionNarrowing.ts	0	25	680	327	
testdata	tsc/testdata/tests/cases/compiler/stringHasStringValuedNumericIndexer.ts	0	23	43	25	
testdata	tsc/testdata/tests/cases/compiler/stringIncludes.ts	0	28	111	83	
testdata	tsc/testdata/tests/cases/compiler/stringIndexerAndConstructor.ts	0	26	220	88	
testdata	tsc/testdata/tests/cases/compiler/stringIndexerAndConstructor1.ts	0	20	79	28	
testdata	tsc/testdata/tests/cases/compiler/stringIndexerAssignments1.ts	0	23	177	102	
testdata	tsc/testdata/tests/cases/compiler/stringIndexerAssignments2.ts	0	21	252	123	
testdata	tsc/testdata/tests/cases/compiler/stringLiteralObjectLiteralDeclaration1.ts	0	19	98	31	
testdata	tsc/testdata/tests/cases/compiler/stringLiteralPropertyNameWithLineContinuation1.ts	0	16	65	46	
testdata	tsc/testdata/tests/cases/compiler/stringLiteralsErrors.ts	0	25	475	151	
testdata	tsc/testdata/tests/cases/compiler/stringMappingAssignability.ts	0	19	115	61	
testdata	tsc/testdata/tests/cases/compiler/stringMappingSpecialCasing.ts	0	17	687	337	
testdata	tsc/testdata/tests/cases/compiler/stringMatchAll.ts	0	28	132	75	
testdata	tsc/testdata/tests/cases/compiler/stringPropCodeGen.ts	0	30	116	81	
testdata	tsc/testdata/tests/cases/compiler/stringRawType.ts	0	31	73	65	
testdata	tsc/testdata/tests/cases/compiler/stringTrim.ts	0	30	169	110	
testdata	tsc/testdata/tests/cases/compiler/stripInternal1.ts	0	23	134	44	
testdata	tsc/testdata/tests/cases/compiler/stripMembersOptionality.ts	0	27	309	145	
testdata	tsc/testdata/tests/cases/compiler/stripMembersOptionality2.ts	0	19	584	257	
testdata	tsc/testdata/tests/cases/compiler/structural1.ts	0	25	185	92	
testdata	tsc/testdata/tests/cases/compiler/structuralTypeInDeclareFileForModule.ts	0	16	105	34	
testdata	tsc/testdata/tests/cases/compiler/styleOptions.ts	0	23	104	46	
testdata	tsc/testdata/tests/cases/compiler/styledComponentsInstantiaionLimitNotReached.ts	0	21	6220	1928	
testdata	tsc/testdata/tests/cases/compiler/subSubClassCanAccessProtectedConstructor.ts	0	25	454	137	
testdata	tsc/testdata/tests/cases/compiler/subclassThisTypeAssignable01.ts	0	29	848	370	
testdata	tsc/testdata/tests/cases/compiler/subclassThisTypeAssignable02.ts	0	27	1044	401	
testdata	tsc/testdata/tests/cases/compiler/subclassUint8Array.ts	0	35	99	20	
testdata	tsc/testdata/tests/cases/compiler/subclassWithPolymorphicThisIsAssignable.ts	0	45	409	108	
testdata	tsc/testdata/tests/cases/compiler/subpathImportDeclarationEmit.ts	0	38	667	235	
testdata	tsc/testdata/tests/cases/compiler/subpathImportsJS.ts	0	28	430	143	
testdata	tsc/testdata/tests/cases/compiler/substituteReturnTypeSatisfiesConstraint.ts	0	27	167	97	
testdata	tsc/testdata/tests/cases/compiler/substitutionTypeForIndexedAccessType1.ts	0	33	180	60	
testdata	tsc/testdata/tests/cases/compiler/substitutionTypeForIndexedAccessType2.ts	0	24	202	92	
testdata	tsc/testdata/tests/cases/compiler/substitutionTypeForNonGenericIndexedAccessType.ts	0	23	144	51	
testdata	tsc/testdata/tests/cases/compiler/substitutionTypeNoMergeOfAssignableType.ts	0	24	546	276	
testdata	tsc/testdata/tests/cases/compiler/substitutionTypePassedToExtends.ts	0	31	252	149	
testdata	tsc/testdata/tests/cases/compiler/substitutionTypesCompareCorrectlyInRestrictiveInstances.ts	0	20	362	160	
testdata	tsc/testdata/tests/cases/compiler/substitutionTypesInIndexedAccessTypes.ts	0	20	479	199	
testdata	tsc/testdata/tests/cases/compiler/subtypeReductionUnionConstraints.ts	0	28	848	417	
testdata	tsc/testdata/tests/cases/compiler/subtypeReductionWithAnyFunctionType.ts	0	21	703	308	
testdata	tsc/testdata/tests/cases/compiler/subtypeReductionWithAnyFunctionType_promoted.ts	0	31	675	308	
testdata	tsc/testdata/tests/cases/compiler/subtypeRelationForNever.ts	0	20	396	260	
testdata	tsc/testdata/tests/cases/compiler/subtypingTransitivity.ts	0	24	244	135	
testdata	tsc/testdata/tests/cases/compiler/super.ts	0	26	544	309	
testdata	tsc/testdata/tests/cases/compiler/super1.ts	0	33	997	390	
testdata	tsc/testdata/tests/cases/compiler/super2.ts	0	20	737	367	
testdata	tsc/testdata/tests/cases/compiler/superAccess.ts	0	24	598	130	
testdata	tsc/testdata/tests/cases/compiler/superAccess2.ts	0	15	493	215	
testdata	tsc/testdata/tests/cases/compiler/superAccessCastedCall.ts	0	34	276	155	
testdata	tsc/testdata/tests/cases/compiler/superAccessInFatArrow1.ts	0	27	291	123	
testdata	tsc/testdata/tests/cases/compiler/superCallArgsMustMatch.ts	0	20	375	115	
testdata	tsc/testdata/tests/cases/compiler/superCallAssignResult.ts	0	26	194	82	
testdata	tsc/testdata/tests/cases/compiler/superCallFromClassThatDerivesFromGenericType1.ts	0	26	166	95	
testdata	tsc/testdata/tests/cases/compiler/superCallFromClassThatDerivesFromGenericType2.ts	0	36	141	77	
testdata	tsc/testdata/tests/cases/compiler/superCallFromClassThatDerivesFromGenericTypeButWithIncorrectNumberOfTypeArguments1.ts	0	17	209	116	
testdata	tsc/testdata/tests/cases/compiler/superCallFromClassThatDerivesFromGenericTypeButWithNoTypeArguments1.ts	0	21	201	112	
testdata	tsc/testdata/tests/cases/compiler/superCallFromClassThatDerivesNonGenericTypeButWithTypeArguments1.ts	0	66	217	108	
testdata	tsc/testdata/tests/cases/compiler/superCallFromClassThatHasNoBaseType1.ts	0	75	191	96	
testdata	tsc/testdata/tests/cases/compiler/superCallFromFunction1.ts	0	78	96	50	
testdata	tsc/testdata/tests/cases/compiler/superCallInJSWithWrongBaseTypeArgumentCount1.ts	0	70	419	152	
testdata	tsc/testdata/tests/cases/compiler/superCallInJSWithWrongBaseTypeArgumentCount2.ts	0	86	479	154	
testdata	tsc/testdata/tests/cases/compiler/superCallInNonStaticMethod.ts	0	68	1073	336	
testdata	tsc/testdata/tests/cases/compiler/superCallInStaticMethod.ts	0	76	1014	307	
testdata	tsc/testdata/tests/cases/compiler/superCallInsideClassDeclaration.ts	0	82	198	68	
testdata	tsc/testdata/tests/cases/compiler/superCallInsideClassExpression.ts	0	26	204	75	
testdata	tsc/testdata/tests/cases/compiler/superCallInsideObjectLiteralExpression.ts	0	30	148	66	
testdata	tsc/testdata/tests/cases/compiler/superCallOutsideConstructor.ts	0	26	293	119	
testdata	tsc/testdata/tests/cases/compiler/superCallWithCommentEmit01.ts	0	39	203	80	
testdata	tsc/testdata/tests/cases/compiler/superCallWithMissingBaseClass.ts	0	31	149	74	
testdata	tsc/testdata/tests/cases/compiler/superCallsInConstructor.ts	0	38	297	124	
testdata	tsc/testdata/tests/cases/compiler/superElementAccess.ts	0	26	1648	427	
testdata	tsc/testdata/tests/cases/compiler/superErrors.ts	0	33	1378	398	
testdata	tsc/testdata/tests/cases/compiler/superHasMethodsFromMergedInterface.ts	0	31	128	77	
testdata	tsc/testdata/tests/cases/compiler/superInCatchBlock1.ts	0	26	135	70	
testdata	tsc/testdata/tests/cases/compiler/superInConstructorParam1.ts	0	27	143	72	
testdata	tsc/testdata/tests/cases/compiler/superInLambdas.ts	0	33	1683	580	
testdata	tsc/testdata/tests/cases/compiler/superInObjectLiterals_ES5.ts	0	22	1125	497	
testdata	tsc/testdata/tests/cases/compiler/superInObjectLiterals_ES6.ts	0	27	1117	497	
testdata	tsc/testdata/tests/cases/compiler/superNewCall1.ts	0	21	235	118	
testdata	tsc/testdata/tests/cases/compiler/superNoModifiersCrash.ts	0	28	258	87	
testdata	tsc/testdata/tests/cases/compiler/superPropertyAccess.ts	0	12	1623	407	
testdata	tsc/testdata/tests/cases/compiler/superPropertyAccess1.ts	0	20	435	205	
testdata	tsc/testdata/tests/cases/compiler/superPropertyAccess2.ts	0	21	480	211	
testdata	tsc/testdata/tests/cases/compiler/superPropertyAccessInComputedPropertiesOfNestedType_ES5.ts	0	13	243	100	
testdata	tsc/testdata/tests/cases/compiler/superPropertyAccessInComputedPropertiesOfNestedType_ES6.ts	0	13	235	100	
testdata	tsc/testdata/tests/cases/compiler/superPropertyAccessInSuperCall01.ts	0	19	173	101	
testdata	tsc/testdata/tests/cases/compiler/superPropertyAccess_ES5.ts	0	54	576	289	
testdata	tsc/testdata/tests/cases/compiler/superPropertyAccess_ES6.ts	0	30	568	289	
testdata	tsc/testdata/tests/cases/compiler/superPropertyElementNoUnusedLexicalThisCapture.ts	0	16	267	119	
testdata	tsc/testdata/tests/cases/compiler/superWithGenericSpecialization.ts	0	30	267	134	
testdata	tsc/testdata/tests/cases/compiler/superWithGenerics.ts	0	12	171	95	
testdata	tsc/testdata/tests/cases/compiler/superWithTypeArgument.ts	0	34	116	51	
testdata	tsc/testdata/tests/cases/compiler/superWithTypeArgument2.ts	0	35	150	83	
testdata	tsc/testdata/tests/cases/compiler/superWithTypeArgument3.ts	0	43	200	131	
testdata	tsc/testdata/tests/cases/compiler/super_inside-object-literal-getters-and-setters.ts	0	34	572	224	
testdata	tsc/testdata/tests/cases/compiler/switchAssignmentCompat.ts	0	40	94	26	
testdata	tsc/testdata/tests/cases/compiler/switchCaseCircularRefeference.ts	0	24	163	81	
testdata	tsc/testdata/tests/cases/compiler/switchCaseInternalComments.ts	0	32	285	79	
testdata	tsc/testdata/tests/cases/compiler/switchCaseNarrowsMatchingClausesEvenWhenNonMatchingClausesExist.ts	0	23	936	209	
testdata	tsc/testdata/tests/cases/compiler/switchCases.ts	0	21	50	17	
testdata	tsc/testdata/tests/cases/compiler/switchCasesExpressionTypeMismatch.ts	0	23	546	183	
testdata	tsc/testdata/tests/cases/compiler/switchComparableCompatForBrands.ts	0	18	191	70	
testdata	tsc/testdata/tests/cases/compiler/switchExhaustiveNarrowing.ts	0	23	495	162	
testdata	tsc/testdata/tests/cases/compiler/switchFallThroughs.ts	0	14	293	85	
testdata	tsc/testdata/tests/cases/compiler/switchStatementsWithMultipleDefaults.ts	0	11	770	130	
testdata	tsc/testdata/tests/cases/compiler/switchStatementsWithMultipleDefaults1.ts	0	12	304	56	
testdata	tsc/testdata/tests/cases/compiler/symbolLinkDeclarationEmitModuleNames.ts	0	26	998	245	
testdata	tsc/testdata/tests/cases/compiler/symbolLinkDeclarationEmitModuleNamesImportRef.ts	0	21	896	123	
testdata	tsc/testdata/tests/cases/compiler/symbolLinkDeclarationEmitModuleNamesRootDir.ts	0	23	1126	263	
testdata	tsc/testdata/tests/cases/compiler/symbolLinkDeclarationEmitModuleNamesRootDir_promoted.ts	0	30	1167	267	
testdata	tsc/testdata/tests/cases/compiler/symbolMergeValueAndImportedType.ts	0	12	225	82	
testdata	tsc/testdata/tests/cases/compiler/symbolObserverMismatchingPolyfillsWorkTogether.ts	0	19	224	60	
testdata	tsc/testdata/tests/cases/compiler/symbolToNodeBoundaryNoStackOverflow.ts	0	20	970	217	
testdata	tsc/testdata/tests/cases/compiler/symlinkedWorkspaceDependenciesNoDirectLinkGeneratesDeepNonrelativeName.ts	0	21	1269	261	
testdata	tsc/testdata/tests/cases/compiler/symlinkedWorkspaceDependenciesNoDirectLinkGeneratesNonrelativeName.ts	0	21	949	171	
testdata	tsc/testdata/tests/cases/compiler/symlinkedWorkspaceDependenciesNoDirectLinkOptionalGeneratesNonrelativeName.ts	0	23	987	179	
testdata	tsc/testdata/tests/cases/compiler/symlinkedWorkspaceDependenciesNoDirectLinkPeerGeneratesNonrelativeName.ts	0	37	983	179	
testdata	tsc/testdata/tests/cases/compiler/syntheticDefaultExportsWithDynamicImports.ts	0	15	270	97	
testdata	tsc/testdata/tests/cases/compiler/syntheticProtectedProperties.ts	0	21	2315	946	
testdata	tsc/testdata/tests/cases/compiler/systemDefaultExportCommentValidity.ts	0	12	172	22	
testdata	tsc/testdata/tests/cases/compiler/systemDefaultImportCallable.ts	0	12	434	159	
testdata	tsc/testdata/tests/cases/compiler/systemExportAssignment.ts	0	28	180	41	
testdata	tsc/testdata/tests/cases/compiler/systemExportAssignment2.ts	0	9	179	39	
testdata	tsc/testdata/tests/cases/compiler/systemExportAssignment3.ts	0	14	211	49	
testdata	tsc/testdata/tests/cases/compiler/systemJsForInNoException.ts	0	22	155	50	
testdata	tsc/testdata/tests/cases/compiler/systemModule1.ts	0	20	56	15	
testdata	tsc/testdata/tests/cases/compiler/systemModule10.ts	0	17	217	90	
testdata	tsc/testdata/tests/cases/compiler/systemModule10_ES5.ts	0	10	222	90	
testdata	tsc/testdata/tests/cases/compiler/systemModule11.ts	0	25	708	217	
testdata	tsc/testdata/tests/cases/compiler/systemModule12.ts	0	24	129	20	
testdata	tsc/testdata/tests/cases/compiler/systemModule13.ts	0	15	158	89	
testdata	tsc/testdata/tests/cases/compiler/systemModule14.ts	0	14	176	68	
testdata	tsc/testdata/tests/cases/compiler/systemModule15.ts	0	19	595	210	
testdata	tsc/testdata/tests/cases/compiler/systemModule16.ts	0	19	285	135	
testdata	tsc/testdata/tests/cases/compiler/systemModule17.ts	0	20	557	247	
testdata	tsc/testdata/tests/cases/compiler/systemModule18.ts	0	13	232	62	
testdata	tsc/testdata/tests/cases/compiler/systemModule2.ts	0	16	65	20	
testdata	tsc/testdata/tests/cases/compiler/systemModule3.ts	0	14	264	48	
testdata	tsc/testdata/tests/cases/compiler/systemModule4.ts	0	12	93	25	
testdata	tsc/testdata/tests/cases/compiler/systemModule5.ts	0	19	68	17	
testdata	tsc/testdata/tests/cases/compiler/systemModule6.ts	0	21	96	34	
testdata	tsc/testdata/tests/cases/compiler/systemModule7.ts	0	11	203	43	
testdata	tsc/testdata/tests/cases/compiler/systemModule8.ts	0	29	480	334	
testdata	tsc/testdata/tests/cases/compiler/systemModule9.ts	0	10	368	219	
testdata	tsc/testdata/tests/cases/compiler/systemModuleAmbientDeclarations.ts	0	32	607	183	
testdata	tsc/testdata/tests/cases/compiler/systemModuleConstEnums.ts	0	19	293	112	
testdata	tsc/testdata/tests/cases/compiler/systemModuleConstEnumsSeparateCompilation.ts	0	21	320	114	
testdata	tsc/testdata/tests/cases/compiler/systemModuleDeclarationMerging.ts	0	14	225	82	
testdata	tsc/testdata/tests/cases/compiler/systemModuleExportDefault.ts	0	17	262	48	
testdata	tsc/testdata/tests/cases/compiler/systemModuleNonTopLevelModuleMembers.ts	0	11	432	117	
testdata	tsc/testdata/tests/cases/compiler/systemModuleTargetES6.ts	0	13	296	100	
testdata	tsc/testdata/tests/cases/compiler/systemModuleTrailingComments.ts	0	13	85	21	
testdata	tsc/testdata/tests/cases/compiler/systemModuleWithSuperClass.ts	0	36	204	64	
testdata	tsc/testdata/tests/cases/compiler/systemNamespaceAliasEmit.ts	0	13	175	59	
testdata	tsc/testdata/tests/cases/compiler/systemObjectShorthandRename.ts	0	13	196	97	
testdata	tsc/testdata/tests/cases/compiler/taggedPrimitiveNarrowing.ts	0	35	499	197	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateNestedInvalidEscape.ts	0	21	595	157	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringWithSymbolExpression01.ts	0	8	176	72	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringsHexadecimalEscapes.ts	0	25	91	49	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringsHexadecimalEscapesES6.ts	0	27	87	49	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringsWithCurriedFunction.ts	0	16	248	278	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringsWithMultilineTemplate.ts	0	14	66	46	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringsWithMultilineTemplateES6.ts	0	12	62	46	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringsWithUnicodeEscapes.ts	0	17	112	59	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringsWithUnicodeEscapesES6.ts	0	10	108	59	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringsWithWhitespaceEscapes.ts	0	28	68	48	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateStringsWithWhitespaceEscapesES6.ts	0	24	64	48	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplateWithoutDeclaredHelper.ts	0	12	259	67	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesInDifferentScopes.ts	0	14	227	144	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesInModuleAndGlobal.ts	0	25	521	205	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesWithIncompleteNoSubstitutionTemplate1.ts	0	22	146	47	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesWithIncompleteNoSubstitutionTemplate2.ts	0	11	143	41	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesWithIncompleteTemplateExpressions1.ts	0	19	148	43	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesWithIncompleteTemplateExpressions2.ts	0	23	148	47	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesWithIncompleteTemplateExpressions3.ts	0	18	154	47	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesWithIncompleteTemplateExpressions4.ts	0	27	161	51	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesWithIncompleteTemplateExpressions5.ts	0	17	163	51	
testdata	tsc/testdata/tests/cases/compiler/taggedTemplatesWithIncompleteTemplateExpressions6.ts	0	25	162	47	
testdata	tsc/testdata/tests/cases/compiler/tailRecursiveConditionalTypes.ts	0	17	1458	639	
testdata	tsc/testdata/tests/cases/compiler/targetEs6DecoratorMetadataImportNotElided.ts	0	22	434	142	
testdata	tsc/testdata/tests/cases/compiler/targetTypeArgs.ts	0	18	388	428	
testdata	tsc/testdata/tests/cases/compiler/targetTypeBaseCalls.ts	0	19	826	0	
testdata	tsc/testdata/tests/cases/compiler/targetTypeCalls.ts	0	28	447	249	
testdata	tsc/testdata/tests/cases/compiler/targetTypeCastTest.ts	0	22	447	287	
testdata	tsc/testdata/tests/cases/compiler/targetTypeObjectLiteral.ts	0	13	140	82	
testdata	tsc/testdata/tests/cases/compiler/targetTypeObjectLiteralToAny.ts	0	24	285	117	
testdata	tsc/testdata/tests/cases/compiler/targetTypeTest1.ts	0	17	1616	777	
testdata	tsc/testdata/tests/cases/compiler/targetTypeTest2.ts	0	18	274	139	
