cmd/tsgo/lsp.go	newParentProcessWatchdog$1	cmd/tsgo/lsp.go	startParentProcessWatchdog
internal/api/session.go	computeSnapshotChanges$3	internal/compiler/program.go	FilesByPath
internal/api/session.go	computeSnapshotChanges$3	internal/project/project.go	GetProgram
internal/api/session.go	emitToOutput$1	internal/ast/ast.go	FileName
internal/api/session.go	handleEmit$1	internal/api/callbackfs.go	WriteFile
internal/api/session.go	handleEmit$1	internal/bundled/embed.go	WriteFile
internal/api/session.go	handleEmit$1	internal/project/session.go	FS
internal/api/session.go	handleFormatNodeForInsertion	internal/project/snapshot.go	UserPreferences
internal/api/session.go	handleGetAliasSymbolOfType$1	internal/checker/types.go	Alias
internal/api/session.go	handleGetAliasSymbolOfType$1	internal/checker/types.go	Symbol
internal/api/session.go	handleGetAliasTypeArgumentsOfType$1	internal/checker/types.go	Alias
internal/api/session.go	handleGetAliasTypeArgumentsOfType$1	internal/checker/types.go	TypeArguments
internal/api/session.go	handleGetAliasedSymbol	internal/checker/checker.go	GetAliasedSymbol
internal/api/session.go	handleGetAliasedSymbol	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetAliasedSymbol	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetApparentPropertiesOfType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetApparentPropertiesOfType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetApparentType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetApparentType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetBaseConstraintOfType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetBaseConstraintOfType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetBaseTypeOfLiteralType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetBaseTypeOfLiteralType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetBaseTypeOfType$1	internal/checker/types.go	AsSubstitutionType
internal/api/session.go	handleGetBaseTypeOfType$1	internal/checker/types.go	BaseType
internal/api/session.go	handleGetBaseTypes	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetBaseTypes	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetCheckTypeOfType$1	internal/checker/types.go	AsConditionalType
internal/api/session.go	handleGetCheckTypeOfType$1	internal/checker/types.go	CheckType
internal/api/session.go	handleGetCompletionsAtPosition	internal/ast/ast.go	GetPositionMap
internal/api/session.go	handleGetCompletionsAtPosition	internal/ast/positionmap.go	UTF16ToUTF8
internal/api/session.go	handleGetConfigFileNames	internal/ast/ast.go	FileName
internal/api/session.go	handleGetConfigFileNames	internal/tsoptions/parsedcommandline.go	ExtendedSourceFiles
internal/api/session.go	handleGetConfigSourceFile	internal/ast/ast.go	Path
internal/api/session.go	handleGetConfigSourceFile	internal/project/snapshot.go	ReadFile
internal/api/session.go	handleGetConfigSourceFile	internal/tsoptions/parsedcommandline.go	ExtendedSourceFiles
internal/api/session.go	handleGetConstantValue	internal/checker/services.go	GetConstantValue
internal/api/session.go	handleGetConstantValue	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetConstantValue	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetConstraintOfType$1	internal/checker/types.go	AsSubstitutionType
internal/api/session.go	handleGetConstraintOfType$1	internal/checker/types.go	SubstConstraint
internal/api/session.go	handleGetConstraintOfTypeParameter	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetConstraintOfTypeParameter	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetContextualType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetContextualType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetDeclaredTypeOfSymbol	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetDeclaredTypeOfSymbol	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetDefaultFromTypeParameter	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetDefaultFromTypeParameter	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetDefaultProjectForFile	internal/project/snapshot.go	GetDefaultProject
internal/api/session.go	handleGetDocumentationComment	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetDocumentationComment	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetExportSpecifierLocalTargetSymbol	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetExportSpecifierLocalTargetSymbol	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetExportsOfModule	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetExportsOfModule	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetExtendsTypeOfType$1	internal/checker/types.go	AsConditionalType
internal/api/session.go	handleGetExtendsTypeOfType$1	internal/checker/types.go	ExtendsType
internal/api/session.go	handleGetFalseTypeOfConditionalType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetFalseTypeOfConditionalType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetFreshTypeOfType$1	internal/checker/types.go	AsLiteralType
internal/api/session.go	handleGetFreshTypeOfType$1	internal/checker/types.go	FreshType
internal/api/session.go	handleGetFullyQualifiedName	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetFullyQualifiedName	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetGlobalDiagnostics	internal/compiler/program.go	GetSemanticDiagnostics
internal/api/session.go	handleGetGlobalDiagnostics$1	internal/ast/diagnostic.go	File
internal/api/session.go	handleGetImmediateAliasedSymbol	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetImmediateAliasedSymbol	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetImportAdderEdits	internal/ast/ast.go	FileName
internal/api/session.go	handleGetImportAdderEdits	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetImportAdderEdits	internal/ls/autoimport/registry.go	IsPreparedForImportingFile
internal/api/session.go	handleGetImportAdderEdits	internal/ls/lsutil/userpreferences.go	ModuleSpecifierPreferences
internal/api/session.go	handleGetImportAdderEdits	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetImportAdderEdits	internal/project/snapshot.go	AutoImportRegistry
internal/api/session.go	handleGetImportAdderEdits	internal/project/snapshot.go	Converters
internal/api/session.go	handleGetImportAdderEdits	internal/project/snapshot.go	GetPreferences
internal/api/session.go	handleGetImportAdderEdits	internal/project/snapshot.go	UserPreferences
internal/api/session.go	handleGetIndexInfosOfType	internal/checker/types.go	Declaration
internal/api/session.go	handleGetIndexInfosOfType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetIndexInfosOfType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetIndexTypeOfType$1	internal/checker/types.go	AsIndexedAccessType
internal/api/session.go	handleGetIndexTypeOfType$1	internal/checker/types.go	IndexType
internal/api/session.go	handleGetIntrinsicType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetIntrinsicType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetJSDocTags	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetJSDocTags	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetLocalTypeParametersOfType$1	internal/checker/types.go	AsInterfaceType
internal/api/session.go	handleGetLocalTypeParametersOfType$1	internal/checker/types.go	LocalTypeParameters
internal/api/session.go	handleGetMemberInModuleExports	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetMemberInModuleExports	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetNonNullableType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetNonNullableType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetObjectTypeOfType$1	internal/checker/types.go	AsIndexedAccessType
internal/api/session.go	handleGetObjectTypeOfType$1	internal/checker/types.go	ObjectType
