budget	fanout	rows	batch_size	maintenance	state	repetitions	affected_rows	join_affected_rows	output_rows	output_bytes	update_transaction_median_ms	update_transaction_min_ms	update_transaction_max_ms	query_compute_median_ms	query_compute_min_ms	query_compute_max_ms	update_plus_query_median_ms	update_plus_query_min_ms	update_plus_query_max_ms	client_transfer_median_ms	checksum_median_ms
constrained	200	12000	1	pg_ivm	update_batch	5	1	1	110	1608	1.116541	1.009834	2.672500	1.237584	0.982083	1.408125	2.479167	1.991917	3.950333	0.206375	0.122042
constrained	200	12000	1	sqlite-template-group	delete_batch	5	1	1	110	1608	0.450958	0.423042	0.576458	0.090500	0.081084	0.135833	0.581792	0.513542	0.674583		
constrained	200	12000	1	sqlite-template-group	dimension_fanout	5	1	200	110	1609	0.396375	0.373250	0.508333	0.110167	0.094084	0.127417	0.500667	0.490459	0.612458		
constrained	200	12000	1	sqlite-template-group	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.107500	0.086250	0.117667	0.107500	0.086250	0.117667		
constrained	200	12000	1	sqlite-template-group	insert_batch	5	1	1	110	1608	0.905375	0.847834	1.026667	0.107750	0.093833	0.120958	1.026333	0.964375	1.120500		
constrained	200	12000	1	sqlite-template-group	update_batch	5	1	1	110	1608	0.452125	0.410667	0.754834	0.089041	0.060209	0.106458	0.517916	0.503793	0.853334		
constrained	200	12000	10	dd	delete_batch	5	10	10	110	1606	0.051458	0.045375	0.072416	0.000542	0.000334	0.000708	0.052124	0.045750	0.073124		
constrained	200	12000	10	dd	dimension_fanout	5	1	200	110	1607	0.052375	0.042208	0.061209	0.000541	0.000291	0.000750	0.053000	0.042499	0.061959		
constrained	200	12000	10	dd	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.000500	0.000458	0.000708	0.000500	0.000458	0.000708		
constrained	200	12000	10	dd	insert_batch	5	10	10	110	1606	0.093375	0.049584	0.124208	0.000583	0.000417	0.000750	0.093958	0.050001	0.124958		
constrained	200	12000	10	dd	update_batch	5	10	10	110	1606	0.061375	0.044042	0.126959	0.000375	0.000250	0.000708	0.061625	0.044334	0.127667		
constrained	200	12000	10	pg_ivm	delete_batch	5	10	10	110	1606	1.082833	1.021500	1.100708	0.825875	0.736458	0.892458	1.864375	1.819291	1.989250	0.134375	0.093125
constrained	200	12000	10	pg_ivm	dimension_fanout	5	1	200	110	1607	0.831375	0.780208	0.883333	0.915333	0.784042	1.093666	1.747041	1.614209	1.873874	0.168000	0.098417
constrained	200	12000	10	pg_ivm	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.897625	0.855750	1.070792	0.897625	0.855750	1.070792	0.391917	0.454708
constrained	200	12000	10	pg_ivm	insert_batch	5	10	10	110	1606	2.718250	2.702834	3.202083	0.923125	0.897917	1.013625	3.641375	3.601667	4.145250	0.169375	0.112209
constrained	200	12000	10	pg_ivm	update_batch	5	10	10	110	1606	1.281542	1.125834	1.472791	0.916584	0.881209	1.078875	2.245834	2.010251	2.541291	0.158833	0.113458
constrained	200	12000	10	sqlite-template-group	delete_batch	5	10	10	110	1606	0.881833	0.724625	1.185666	0.095958	0.086541	0.112416	0.968374	0.837041	1.281624		
constrained	200	12000	10	sqlite-template-group	dimension_fanout	5	1	200	110	1607	0.362333	0.299166	0.547083	0.099625	0.081542	0.165375	0.461958	0.404334	0.657041		
constrained	200	12000	10	sqlite-template-group	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.077500	0.069958	0.081417	0.077500	0.069958	0.081417		
constrained	200	12000	10	sqlite-template-group	insert_batch	5	10	10	110	1606	1.174958	1.138625	1.235000	0.103417	0.094584	0.119500	1.278375	1.235751	1.347917		
constrained	200	12000	10	sqlite-template-group	update_batch	5	10	10	110	1606	1.669125	1.450541	1.775292	0.089500	0.083291	0.119125	1.752416	1.540041	1.866376		
constrained	200	12000	100	dd	delete_batch	5	100	100	110	1606	0.128042	0.095250	0.150625	0.000417	0.000208	0.000542	0.128459	0.095458	0.151167		
constrained	200	12000	100	dd	dimension_fanout	5	1	200	110	1606	0.056042	0.048917	0.066666	0.000542	0.000333	0.000833	0.056584	0.049542	0.066999		
constrained	200	12000	100	dd	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.000583	0.000459	0.000750	0.000583	0.000459	0.000750		
