budget	fanout	rows	batch_size	maintenance	state	repetitions	affected_rows	join_affected_rows	output_rows	output_bytes	update_transaction_median_ms	update_transaction_min_ms	update_transaction_max_ms	query_compute_median_ms	query_compute_min_ms	query_compute_max_ms	update_plus_query_median_ms	update_plus_query_min_ms	update_plus_query_max_ms	client_transfer_median_ms	checksum_median_ms
constrained	4	24	3	dd	retract_one_support	3	1		13	78	0.011125	0.011083	0.011625	0.000375	0.000333	0.000375	0.011500	0.011458	0.011958		
constrained	4	24	3	dd	retract_one_support	3	1		13	78	0.011292	0.010625	0.011417	0.000333	0.000291	0.000334	0.011583	0.010958	0.011751		
constrained	4	24	3	dd	right_support_move	3	2		12	72	0.011834	0.011750	0.012250	0.000250	0.000250	0.000291	0.012084	0.012041	0.012500		
constrained	4	24	3	dd	right_support_move	3	2		24	149	0.015750	0.014834	0.016041	0.000417	0.000416	0.000458	0.016167	0.015250	0.016499		
constrained	4	24	3	dd	right_support_move	3	2		23	149	0.017250	0.016625	0.017583	0.000542	0.000500	0.000583	0.017792	0.017208	0.018083		
constrained	4	24	3	dd	right_support_move	3	2		24	148	0.023584	0.023500	0.027458	0.000542	0.000500	0.000583	0.024126	0.024000	0.028041		
constrained	4	24	3	dd	right_support_move	3	2		48	316	0.019541	0.019375	0.020333	0.000916	0.000875	0.000917	0.020416	0.020292	0.021249		
constrained	4	24	3	dd	right_support_move	3	2		24	144	0.045916	0.037583	0.119000	0.000584	0.000583	0.002333	0.046500	0.038166	0.121333		
constrained	4	24	3	dd	right_support_move	3	2		48	299	0.029416	0.027875	0.030833	0.000917	0.000875	0.001000	0.030416	0.028792	0.031708		
constrained	4	24	3	dd	right_support_move	3	2		16	105	0.034458	0.032958	0.039708	0.000375	0.000333	0.000375	0.034833	0.033333	0.040041		
constrained	4	24	3	dd	right_support_move	3	2		8	51	0.034958	0.034042	0.038375	0.000166	0.000166	0.000208	0.035124	0.034250	0.038541		
constrained	4	24	3	dd	right_support_move	3	2		4	35	0.029625	0.028459	0.029708	0.000083	0.000083	0.000084	0.029709	0.028542	0.029791		
constrained	4	24	3	dd	right_support_move	3	2		7	31	0.084250	0.083375	0.084584	0.000166	0.000166	0.000167	0.084416	0.083542	0.084750		
constrained	4	24	3	dd	right_support_move	3	2		6	65	0.020125	0.017875	0.029833	0.000166	0.000166	0.000166	0.020291	0.018041	0.029999		
constrained	4	24	3	dd	right_support_move	3	2		6	36	0.020083	0.019666	0.020084	0.000167	0.000167	0.000167	0.020250	0.019833	0.020251		
constrained	4	24	3	dd	right_support_move	3	2		26	169	0.025625	0.025042	0.026792	0.000541	0.000541	0.000583	0.026166	0.025583	0.027375		
constrained	4	24	3	dd	right_support_move	3	2		20	129	0.041209	0.040417	0.041834	0.000500	0.000458	0.000500	0.041709	0.040875	0.042334		
constrained	4	24	3	dd	right_support_move	3	2		3	20	0.037458	0.037000	0.037917	0.000083	0.000042	0.000083	0.037500	0.037083	0.038000		
constrained	4	24	3	dd	right_support_move	3	2		3	18	0.017584	0.017291	0.018375	0.000083	0.000041	0.000084	0.017667	0.017375	0.018416		
constrained	4	24	3	dd	right_support_move	3	2		24	204	0.017833	0.016916	0.018083	0.000542	0.000500	0.000583	0.018375	0.017416	0.018666		
constrained	4	24	3	dd	right_support_move	3	2		12	72	0.010375	0.010333	0.011042	0.000250	0.000250	0.000333	0.010625	0.010583	0.011375		
constrained	4	24	3	dd	right_support_move	3	2		12	72	0.010958	0.010291	0.011000	0.000292	0.000250	0.000292	0.011250	0.010541	0.011292		
constrained	4	24	3	dd	root_restore	3	1		4	24	0.009084	0.009000	0.009417	0.000041	0.000041	0.000042	0.009126	0.009041	0.009458		
constrained	4	24	3	dd	root_restore	3	1		7	42	0.009916	0.009833	0.010167	0.000125	0.000125	0.000125	0.010041	0.009958	0.010292		
constrained	4	24	3	dd	root_restore	3	1		4	24	0.011875	0.011500	0.014625	0.000083	0.000083	0.000084	0.011958	0.011584	0.014708		
constrained	4	24	3	dd	root_restore	3	1		2	12	0.017625	0.017583	0.017708	0.000042	0.000042	0.000083	0.017708	0.017625	0.017750		
constrained	4	24	3	dd	root_restore	3	1		2	12	0.012916	0.012833	0.014833	0.000042	0.000041	0.000042	0.012958	0.012874	0.014875		
constrained	4	24	3	dd	root_restore	3	1		0	0	0.018500	0.018334	0.018583	0.000000	0.000000	0.000042	0.018500	0.018334	0.018625		
constrained	4	24	3	dd	root_restore	3	1		3	18	0.016167	0.015583	0.017750	0.000042	0.000041	0.000083	0.016208	0.015625	0.017833		
constrained	4	24	3	dd	root_restore	3	1		2	12	0.027375	0.027042	0.027708	0.000042	0.000041	0.000083	0.027416	0.027125	0.027750		
constrained	4	24	3	dd	root_restore	3	1		2	12	0.029167	0.027875	0.053542	0.000042	0.000042	0.000125	0.029209	0.027917	0.053667		
constrained	4	24	3	dd	root_restore	3	1		1	8	0.022625	0.022375	0.023083	0.000042	0.000042	0.000084	0.022709	0.022417	0.023125		
constrained	4	24	3	dd	root_restore	3	1		4	16	0.110792	0.107042	0.122500	0.000083	0.000042	0.000083	0.110875	0.107125	0.122542		
constrained	4	24	3	dd	root_restore	3	1		3	30	0.012084	0.011958	0.012333	0.000083	0.000041	0.000084	0.012168	0.011999	0.012416		
constrained	4	24	3	dd	root_restore	3	1		3	18	0.014167	0.014042	0.014417	0.000083	0.000042	0.000083	0.014250	0.014084	0.014500		
constrained	4	24	3	dd	root_restore	3	1		5	30	0.017875	0.017833	0.018875	0.000125	0.000125	0.000167	0.018000	0.017958	0.019042		
constrained	4	24	3	dd	root_restore	3	1		4	24	0.027917	0.026875	0.028125	0.000083	0.000083	0.000084	0.028000	0.026959	0.028208		
constrained	4	24	3	dd	root_restore	3	1		0	0	0.025584	0.024666	0.025709	0.000000	0.000000	0.000042	0.025584	0.024708	0.025709		
constrained	4	24	3	dd	root_restore	3	1		3	18	0.012125	0.011958	0.012208	0.000083	0.000042	0.000084	0.012208	0.012042	0.012250		
constrained	4	24	3	dd	root_restore	3	1		4	32	0.012500	0.011833	0.012708	0.000084	0.000083	0.000125	0.012583	0.011917	0.012833		
constrained	4	24	3	dd	root_restore	3	1		4	24	0.008125	0.008083	0.008666	0.000042	0.000041	0.000042	0.008167	0.008124	0.008708		
constrained	4	24	3	dd	root_restore	3	1		4	24	0.008250	0.008042	0.008250	0.000083	0.000042	0.000083	0.008292	0.008125	0.008333		
constrained	4	24	3	dd	root_retract	3	1		4	24	0.009875	0.009708	0.009875	0.000041	0.000041	0.000083	0.009916	0.009749	0.009958		
constrained	4	24	3	dd	root_retract	3	1		7	42	0.010834	0.010625	0.011208	0.000125	0.000125	0.000166	0.011000	0.010750	0.011333		
constrained	4	24	3	dd	root_retract	3	1		4	24	0.012334	0.012333	0.012583	0.000083	0.000083	0.000084	0.012417	0.012416	0.012667		
constrained	4	24	3	dd	root_retract	3	1		0	0	0.018458	0.018334	0.018583	0.000000	0.000000	0.000042	0.018458	0.018334	0.018625		
constrained	4	24	3	dd	root_retract	3	1		2	12	0.014084	0.014000	0.018334	0.000041	0.000041	0.000042	0.014125	0.014042	0.018375		
constrained	4	24	3	dd	root_retract	3	1		0	0	0.019333	0.019041	0.019375	0.000000	0.000000	0.000042	0.019375	0.019041	0.019375		
constrained	4	24	3	dd	root_retract	3	1		3	18	0.016334	0.016000	0.019250	0.000041	0.000041	0.000042	0.016376	0.016041	0.019291		
constrained	4	24	3	dd	root_retract	3	1		0	0	0.029417	0.029250	0.029667	0.000000	0.000000	0.000042	0.029417	0.029250	0.029709		
constrained	4	24	3	dd	root_retract	3	1		4	24	0.035167	0.029792	0.037583	0.000083	0.000083	0.000084	0.035250	0.029876	0.037666		
constrained	4	24	3	dd	root_retract	3	1		0	0	0.023792	0.023625	0.023917	0.000000	0.000000	0.000041	0.023833	0.023625	0.023917		
constrained	4	24	3	dd	root_retract	3	1		0	0	0.121209	0.118250	0.130667	0.000000	0.000000	0.000042	0.121209	0.118292	0.130667		
constrained	4	24	3	dd	root_retract	3	1		3	30	0.012583	0.012417	0.012792	0.000042	0.000041	0.000083	0.012624	0.012459	0.012875		
constrained	4	24	3	dd	root_retract	3	1		3	18	0.014875	0.014791	0.014875	0.000042	0.000042	0.000083	0.014917	0.014833	0.014958		
constrained	4	24	3	dd	root_retract	3	1		4	24	0.018417	0.017708	0.019042	0.000042	0.000041	0.000042	0.018459	0.017750	0.019083		
constrained	4	24	3	dd	root_retract	3	1		4	24	0.028625	0.028458	0.029625	0.000083	0.000083	0.000084	0.028708	0.028541	0.029709		
constrained	4	24	3	dd	root_retract	3	1		0	0	0.026375	0.025708	0.026583	0.000042	0.000000	0.000042	0.026375	0.025750	0.026625		
constrained	4	24	3	dd	root_retract	3	1		3	18	0.012458	0.012125	0.012500	0.000084	0.000041	0.000084	0.012542	0.012166	0.012584		
constrained	4	24	3	dd	root_retract	3	1		4	32	0.012958	0.012375	0.018292	0.000084	0.000083	0.000125	0.013041	0.012459	0.018417		
constrained	4	24	3	dd	root_retract	3	1		4	24	0.008542	0.008250	0.009125	0.000083	0.000042	0.000084	0.008625	0.008334	0.009167		
constrained	4	24	3	dd	root_retract	3	1		4	24	0.008833	0.008416	0.008917	0.000084	0.000042	0.000084	0.008875	0.008500	0.009001		
constrained	4	24	3	dd	third_side_move	3	1		12	72	0.010166	0.009917	0.010750	0.000250	0.000250	0.000250	0.010416	0.010167	0.011000		
constrained	4	24	3	dd	third_side_move	3	1		24	149	0.012209	0.011750	0.012292	0.000416	0.000416	0.000417	0.012626	0.012166	0.012708		
constrained	4	24	3	dd	third_side_move	3	1		23	149	0.013917	0.013917	0.014166	0.000458	0.000458	0.000500	0.014417	0.014375	0.014624		
constrained	4	24	3	dd	third_side_move	3	1		24	148	0.018917	0.018625	0.019750	0.000542	0.000541	0.000583	0.019500	0.019166	0.020292		
constrained	4	24	3	dd	third_side_move	3	1		48	316	0.015333	0.015166	0.015792	0.000875	0.000875	0.001042	0.016375	0.016041	0.016667		
constrained	4	24	3	dd	third_side_move	3	1		35	221	0.036125	0.034250	0.049750	0.000834	0.000791	0.000875	0.037000	0.035084	0.050541		
constrained	4	24	3	dd	third_side_move	3	1		49	309	0.023000	0.022500	0.023334	0.000917	0.000875	0.000958	0.023958	0.023375	0.024251		
constrained	4	24	3	dd	third_side_move	3	1		16	105	0.022666	0.021625	0.025250	0.000333	0.000292	0.000333	0.022999	0.021917	0.025583		
constrained	4	24	3	dd	third_side_move	3	1		8	51	0.022875	0.022834	0.023458	0.000208	0.000167	0.000292	0.023083	0.023001	0.023750		
constrained	4	24	3	dd	third_side_move	3	1		4	35	0.021833	0.021667	0.021959	0.000084	0.000083	0.000084	0.021917	0.021750	0.022043		
constrained	4	24	3	dd	third_side_move	3	1		7	31	0.039375	0.039208	0.039583	0.000167	0.000167	0.000167	0.039542	0.039375	0.039750		
constrained	4	24	3	dd	third_side_move	3	1		6	65	0.014208	0.014000	0.016375	0.000167	0.000166	0.000208	0.014375	0.014166	0.016583		
constrained	4	24	3	dd	third_side_move	3	1		6	36	0.016125	0.015875	0.016542	0.000167	0.000125	0.000167	0.016250	0.016042	0.016709		
constrained	4	24	3	dd	third_side_move	3	1		26	169	0.016167	0.015958	0.017125	0.000541	0.000500	0.000542	0.016708	0.016500	0.017625		
constrained	4	24	3	dd	third_side_move	3	1		20	129	0.025583	0.024416	0.026042	0.000458	0.000458	0.000500	0.026041	0.024916	0.026500		
constrained	4	24	3	dd	third_side_move	3	1		3	20	0.024166	0.023791	0.024541	0.000083	0.000083	0.000084	0.024249	0.023874	0.024625		
constrained	4	24	3	dd	third_side_move	3	1		3	18	0.013542	0.013291	0.013583	0.000084	0.000083	0.000084	0.013625	0.013375	0.013667		
constrained	4	24	3	dd	third_side_move	3	1		24	204	0.014167	0.013292	0.014417	0.000541	0.000500	0.000542	0.014708	0.013792	0.014959		
constrained	4	24	3	dd	third_side_move	3	1		12	72	0.008667	0.008458	0.008834	0.000250	0.000250	0.000250	0.008917	0.008708	0.009084		
constrained	4	24	3	dd	third_side_move	3	1		12	72	0.008792	0.008416	0.009000	0.000250	0.000250	0.000291	0.009083	0.008666	0.009250		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		12	72	0.826083	0.804500	0.999042	0.061500	0.059416	0.090750	0.885499	0.866000	1.089792		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		23	149	1.030542	0.911292	1.058334	0.080208	0.074250	0.082041	1.112583	0.991500	1.132584		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		16	100	2.256667	1.186625	2.301708	0.127000	0.126375	0.167333	2.424000	1.313000	2.428708		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		48	316	1.881208	1.486167	5.508750	0.145959	0.138625	0.292041	2.019833	1.632126	5.800791		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		24	144	1.232000	1.200083	1.302875	0.090292	0.090125	0.143250	1.375250	1.290375	1.393000		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		16	105	1.048584	1.005417	1.213333	0.109375	0.082625	0.125250	1.173834	1.088042	1.322708		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		4	33	1.339000	1.284583	1.607292	0.118750	0.063291	0.121250	1.460250	1.347874	1.726042		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		6	65	1.247500	1.225375	1.257666	0.080417	0.069083	0.112375	1.327917	1.294458	1.370041		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		12	72	0.840417	0.800000	0.868542	0.070958	0.064000	0.075166	0.904417	0.870958	0.943708		
constrained	4	24	3	pg_ivm	batch_key_value_move	3	3		12	72	0.848708	0.796791	0.931792	0.100125	0.084792	0.167167	0.963958	0.933500	1.031917		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	2.078167	1.932750	2.224375	0.076250	0.053792	0.080084	2.131959	2.009000	2.304459		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	2.812083	2.764958	3.173000	0.061167	0.048834	0.062709	2.860917	2.827667	3.234167		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	3.053917	1.773750	4.386750	0.086000	0.042208	0.224125	3.278042	1.815958	4.472750		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	5.152250	4.053042	7.678542	0.078375	0.053334	0.098125	5.250375	4.106376	7.756917		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	2.300042	2.185041	2.451250	0.067750	0.045333	0.068917	2.367792	2.230374	2.520167		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	1.801417	1.697875	1.822000	0.044750	0.042792	0.046583	1.844209	1.744458	1.866750		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	2.102125	1.902208	2.228584	0.062625	0.046041	0.102708	2.204833	1.948249	2.291209		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	4.460500	4.445375	4.531834	0.053042	0.045833	0.073333	4.506333	4.498417	4.605167		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	2.095291	2.031667	2.425958	0.054583	0.049166	0.067291	2.162582	2.086250	2.475124		
constrained	4	24	3	pg_ivm	clear_edges	3	24		0	0	2.213042	2.066125	2.219958	0.062583	0.049042	0.099000	2.269000	2.128708	2.312042		
constrained	4	24	3	pg_ivm	clear_roots	3	7		12	72	0.153792	0.131708	0.159750	0.048625	0.046334	0.070417	0.202417	0.178042	0.230167		
constrained	4	24	3	pg_ivm	clear_roots	3	7		23	149	0.192875	0.184750	0.203458	0.075875	0.061250	0.084708	0.264708	0.260625	0.277583		
constrained	4	24	3	pg_ivm	clear_roots	3	7		0	0	1.135959	1.067292	1.280375	0.055584	0.051500	0.081541	1.187459	1.148833	1.335959		
constrained	4	24	3	pg_ivm	clear_roots	3	7		48	316	0.165500	0.156958	0.241459	0.078083	0.062041	0.094084	0.251042	0.227541	0.319542		
constrained	4	24	3	pg_ivm	clear_roots	3	7		0	0	1.384667	1.356250	1.512709	0.074958	0.048750	0.238208	1.459625	1.405000	1.750917		
constrained	4	24	3	pg_ivm	clear_roots	3	7		0	0	1.299750	1.257750	1.400958	0.055542	0.046417	0.061917	1.361667	1.304167	1.456500		
constrained	4	24	3	pg_ivm	clear_roots	3	7		0	0	1.357625	1.277000	1.472667	0.057667	0.053666	0.090250	1.415292	1.367250	1.526333		
constrained	4	24	3	pg_ivm	clear_roots	3	7		6	65	0.169709	0.151666	0.173208	0.044375	0.040625	0.047750	0.217459	0.192291	0.217583		
constrained	4	24	3	pg_ivm	clear_roots	3	7		12	72	0.148542	0.137916	0.157041	0.049333	0.044708	0.057667	0.197875	0.182624	0.214708		
constrained	4	24	3	pg_ivm	clear_roots	3	7		12	72	0.162250	0.129292	0.165541	0.055875	0.038916	0.073083	0.218125	0.168208	0.238624		
constrained	4	24	3	pg_ivm	cycle_break	3	1		3	18	0.220000	0.210291	0.254333	0.033416	0.028083	0.038208	0.248083	0.243707	0.292541		
constrained	4	24	3	pg_ivm	cycle_break	3	1		3	18	0.226792	0.219000	0.244875	0.030583	0.028833	0.036375	0.263167	0.249583	0.273708		
constrained	4	24	3	pg_ivm	cycle_break	3	1		2	12	0.169917	0.134500	0.205417	0.032666	0.028083	0.050375	0.202583	0.162583	0.255792		
constrained	4	24	3	pg_ivm	cycle_break	3	1		1	6	0.457625	0.286459	0.485709	0.068625	0.041750	0.081833	0.539458	0.328209	0.554334		
constrained	4	24	3	pg_ivm	cycle_break	3	1		0	0	0.218125	0.189250	0.234167	0.059875	0.028042	0.065750	0.283875	0.217292	0.294042		
constrained	4	24	3	pg_ivm	cycle_break	3	1		2	12	0.193416	0.184916	0.295083	0.040625	0.040084	0.063459	0.233500	0.225541	0.358542		
constrained	4	24	3	pg_ivm	cycle_break	3	1		1	8	0.166750	0.151209	0.231750	0.033750	0.030250	0.037084	0.203834	0.181459	0.265500		
constrained	4	24	3	pg_ivm	cycle_break	3	1		2	20	0.312083	0.260792	0.349334	0.036958	0.032041	0.038417	0.349041	0.292833	0.387751		
constrained	4	24	3	pg_ivm	cycle_break	3	1		3	18	0.222333	0.215250	0.241542	0.032792	0.031625	0.033625	0.255125	0.246875	0.275167		
constrained	4	24	3	pg_ivm	cycle_break	3	1		3	18	0.196834	0.196167	0.228833	0.033167	0.028542	0.033500	0.230001	0.224709	0.262333		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		5	30	0.681375	0.641875	0.864791	0.054208	0.048833	0.243084	0.884959	0.730208	0.918999		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		5	30	0.961542	0.882000	1.013042	0.046042	0.044333	0.056500	1.005875	0.938500	1.059084		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		2	12	1.191166	1.020083	1.200958	0.070917	0.042709	0.073375	1.262083	1.062792	1.274333		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		5	30	1.725209	1.570083	1.766750	0.083083	0.059459	0.088625	1.813834	1.629542	1.849833		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		0	0	1.432917	1.321709	1.783834	0.056542	0.054292	0.059084	1.489459	1.376001	1.842918		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		2	12	1.030583	1.000667	1.334250	0.050292	0.042041	0.057125	1.072624	1.057792	1.384542		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		1	8	1.194750	1.174875	1.333125	0.053083	0.044209	0.061500	1.256250	1.227958	1.377334		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		4	40	1.225208	1.141167	1.249666	0.043375	0.041000	0.059916	1.285124	1.182167	1.293041		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		5	30	0.782209	0.744917	0.817833	0.039792	0.036167	0.043750	0.825959	0.781084	0.857625		
constrained	4	24	3	pg_ivm	cycle_seed	3	6		5	30	0.897042	0.812833	0.925458	0.049125	0.045375	0.228166	0.942417	0.861958	1.153624		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		4	24	0.291458	0.276500	0.311416	0.041125	0.032667	0.046333	0.337791	0.317625	0.344083		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		4	24	0.301958	0.293625	0.403875	0.036250	0.031084	0.036792	0.338750	0.324709	0.440125		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		2	12	0.198625	0.197291	0.214917	0.054208	0.041833	0.058083	0.255374	0.240458	0.269125		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		2	12	0.437583	0.345458	0.458375	0.050208	0.048250	0.068292	0.485833	0.395666	0.526667		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		0	0	0.304250	0.196833	0.341750	0.066167	0.028500	0.073875	0.378125	0.225333	0.407917		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		2	12	0.177625	0.170834	0.179625	0.037083	0.033292	0.049166	0.216708	0.204126	0.226791		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		1	8	0.214791	0.202375	0.239291	0.036708	0.032917	0.059791	0.247708	0.239083	0.299082		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		3	30	0.390208	0.255541	0.413292	0.053500	0.036000	0.061375	0.443708	0.291541	0.474667		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		4	24	0.270375	0.211209	0.309292	0.036750	0.036375	0.039792	0.307125	0.247584	0.349084		
constrained	4	24	3	pg_ivm	diamond_path_retract	3	1		4	24	0.217917	0.203125	0.219541	0.031416	0.030125	0.044625	0.248042	0.234541	0.264166		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		13	78	0.326542	0.295083	0.397708	0.078125	0.074208	0.144917	0.404667	0.369291	0.542625		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		24	155	0.525083	0.432291	0.538541	0.141208	0.120584	0.166625	0.679749	0.552875	0.691708		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		17	106	0.483917	0.334375	0.494291	0.109250	0.093417	0.135250	0.603541	0.427792	0.619167		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		56	366	0.640750	0.496833	7.136625	0.276292	0.261417	0.795041	0.902167	0.773125	7.931666		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		25	150	0.491125	0.478166	0.624333	0.166000	0.119625	0.183000	0.674125	0.597791	0.790333		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		17	111	0.500375	0.348958	0.555292	0.143959	0.081875	0.529208	0.644334	0.430833	1.084500		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		4	33	0.463792	0.424916	0.561667	0.088125	0.081375	0.100458	0.564250	0.513041	0.643042		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		6	65	0.489291	0.469417	0.555000	0.087875	0.085041	0.097917	0.587208	0.554458	0.642875		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		13	78	0.286250	0.262833	0.302791	0.077625	0.072500	0.097292	0.360125	0.358750	0.380416		
constrained	4	24	3	pg_ivm	duplicate_support	3	1		13	78	0.304458	0.239584	0.443250	0.077792	0.077709	0.119042	0.382250	0.317293	0.562292		
constrained	4	24	3	pg_ivm	initial	3	38		13	78	3.940166	3.895083	4.315500	0.305875	0.295750	0.306958	4.235916	4.202041	4.621375		
constrained	4	24	3	pg_ivm	initial	3	38		24	155	5.428833	5.174000	5.553625	0.399459	0.391625	0.459958	5.828292	5.565625	6.013583		
constrained	4	24	3	pg_ivm	initial	3	38		16	100	6.869709	5.094042	7.689917	0.378834	0.364250	0.415250	7.284959	5.458292	8.068751		
constrained	4	24	3	pg_ivm	initial	3	38		52	338	7.533791	6.954625	9.543875	0.512334	0.496083	0.601042	8.029874	7.555667	10.056209		
constrained	4	24	3	pg_ivm	initial	3	38		24	144	7.802958	7.657584	8.451250	0.452083	0.428500	0.627833	8.430791	8.109667	8.879750		
constrained	4	24	3	pg_ivm	initial	3	38		16	104	5.582958	5.145792	6.966875	0.366000	0.243500	0.546333	5.948958	5.389292	7.513208		
constrained	4	24	3	pg_ivm	initial	3	38		4	33	6.060708	5.664292	6.243500	0.293291	0.254083	0.358042	6.314791	5.957583	6.601542		
constrained	4	24	3	pg_ivm	initial	3	38		6	65	5.901583	5.705958	6.408667	0.295750	0.283292	0.424792	6.326375	6.001708	6.691959		
constrained	4	24	3	pg_ivm	initial	3	38		13	78	3.906666	3.758792	4.144334	0.337750	0.237834	0.394000	4.244416	3.996626	4.538334		
constrained	4	24	3	pg_ivm	initial	3	38		13	78	3.803084	3.796208	4.160959	0.261500	0.244708	0.283334	4.064584	4.040916	4.444293		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		13	78	0.189791	0.173458	0.194958	0.066167	0.063709	0.068000	0.257791	0.237167	0.261125		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		24	155	0.483541	0.481375	0.517709	0.129333	0.103875	0.141417	0.612874	0.585250	0.659126		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		16	100	0.424209	0.416167	0.522917	0.138750	0.116333	0.152041	0.554917	0.540542	0.674958		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		52	338	0.690208	0.531625	2.374459	0.145834	0.126083	0.290041	0.816291	0.677459	2.664500		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		24	144	0.583709	0.539000	0.658500	0.173458	0.153750	0.186125	0.757167	0.692750	0.844625		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		16	104	0.606417	0.365333	1.037125	0.150208	0.109250	0.202584	0.809001	0.474583	1.187333		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		4	33	0.562542	0.524542	0.630292	0.064709	0.049333	0.085500	0.627251	0.573875	0.715792		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		6	65	0.623583	0.541167	0.704584	0.069375	0.069292	0.082625	0.692958	0.610459	0.787209		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		13	78	0.195416	0.192458	0.204125	0.062917	0.061292	0.069916	0.262374	0.256708	0.267042		
constrained	4	24	3	pg_ivm	retract_one_support	3	1		13	78	0.178333	0.129958	0.189708	0.069916	0.059958	0.083959	0.248249	0.189916	0.273667		
constrained	4	24	3	pg_ivm	right_support_move	3	2		12	72	0.139875	0.134375	0.158208	0.059875	0.051958	0.060667	0.194250	0.191833	0.218875		
constrained	4	24	3	pg_ivm	right_support_move	3	2		23	149	0.129500	0.128209	0.136750	0.057625	0.056209	0.073500	0.187125	0.184418	0.210250		
constrained	4	24	3	pg_ivm	right_support_move	3	2		24	148	0.590708	0.568583	0.695917	0.098083	0.084250	0.104083	0.674958	0.672666	0.794000		
constrained	4	24	3	pg_ivm	right_support_move	3	2		48	316	0.202250	0.179916	0.249208	0.138208	0.106541	0.209875	0.387416	0.308791	0.389791		
constrained	4	24	3	pg_ivm	right_support_move	3	2		24	144	0.863292	0.682500	0.997791	0.073917	0.063667	0.132375	0.926959	0.756417	1.130166		
constrained	4	24	3	pg_ivm	right_support_move	3	2		16	105	0.773208	0.632500	0.891292	0.082208	0.071959	0.099042	0.872250	0.714708	0.963251		
constrained	4	24	3	pg_ivm	right_support_move	3	2		4	35	0.702167	0.604583	0.879833	0.083959	0.061334	0.114542	0.816709	0.665917	0.963792		
constrained	4	24	3	pg_ivm	right_support_move	3	2		6	65	0.152625	0.152084	0.164958	0.064542	0.056959	0.065416	0.217167	0.209043	0.230374		
constrained	4	24	3	pg_ivm	right_support_move	3	2		12	72	0.130584	0.121834	0.134958	0.051459	0.044750	0.061667	0.179708	0.173293	0.192251		
constrained	4	24	3	pg_ivm	right_support_move	3	2		12	72	0.143584	0.129542	0.155167	0.061709	0.047875	0.100417	0.205293	0.177417	0.255584		
constrained	4	24	3	pg_ivm	root_restore	3	1		4	24	0.102625	0.095875	0.106625	0.030709	0.029291	0.033959	0.136584	0.125166	0.137334		
